User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
4324,74.34,98.71,1876,7,sedentary,7
3546,74.57,95.76,1020,9,highly active,6
1753,67.91,100.0,6924,8,highly active,6
3082,80.05,99.56,800,6,highly active,3
3774,56.19,97.62,4381,8,highly active,6
3896,101.09,98.13,7073,7,sedentary,5
1089,59.49,100.0,4847,6,active,7
1775,75.6,95.01,8360,10,active,1
3652,84.37,97.04,11316,10,active,1
4993,85.24,99.07,14404,7,active,9
4017,86.63,93.89,5745,5,active,4
2625,51.11,97.72,2267,6,sedentary,1
4069,61.24,97.11,4989,6,sedentary,9
1417,77.04,100.0,3434,8,active,3
1616,93.86,95.94,5271,6,active,7
4974,67.29,96.23,160,10,sedentary,6
1825,66.8,100.0,12066,9,sedentary,7
2649,97.51,97.65,4978,7,active,6
2516,72.46,99.88,659,5,sedentary,1
4146,94.27,99.1,1241,9,active,8
1412,66.41,98.03,1045,9,active,1
4447,89.32,96.0,5721,7,active,10
1728,80.35,98.25,19352,7,active,4
4348,90.29,99.34,447,9,active,7
4068,70.1,95.34,3474,5,sedentary,8
3808,84.2,97.83,15708,8,active,7
1675,66.58,100.0,20747,3,sedentary,7
4465,79.55,95.52,4382,5,highly active,6
2892,67.78,99.49,4692,5,active,8
3504,87.29,95.4,7078,7,highly active,10
3967,56.03,96.94,3665,5,highly active,6
3239,59.77,94.04,2748,5,active,9
3786,94.59,98.6,9414,6,highly active,1
4760,40.0,96.46,6333,6,active,10
2122,65.38,94.01,4600,5,highly active,5
2571,72.87,98.28,744,4,sedentary,9
1977,80.3,100.0,499,5,sedentary,5
2008,67.83,98.82,5005,8,highly active,7
3143,58.11,98.01,6763,10,sedentary,7
2687,93.39,99.57,7501,9,active,4
3710,90.8,96.56,15769,6,sedentary,2
4261,69.31,98.22,11858,7,active,3
4807,48.14,100.0,1062,6,sedentary,9
1036,79.59,98.29,11074,6,sedentary,5
4851,77.73,96.33,7896,7,sedentary,5
4440,64.99,98.7,12323,7,sedentary,5
4766,45.67,97.24,12976,4,active,1
2548,70.93,97.93,2968,6,active,8
3326,86.5,99.49,2139,6,active,7
3264,88.76,96.92,5631,10,active,2
1872,65.65,97.65,3012,8,sedentary,2
2821,86.02,98.99,502,6,active,3
4952,75.21,100.0,2590,7,highly active,8
3109,73.67,97.33,10601,8,active,6
1728,55.23,99.77,7034,6,highly active,4
2365,68.44,97.68,5415,9,active,1
1396,111.51,99.51,2590,6,highly active,2
1698,64.67,100.0,13839,5,sedentary,5
4090,99.3,100.0,2887,7,sedentary,3
3224,89.64,95.02,790,9,highly active,4
2635,92.86,94.41,2438,5,sedentary,9
1395,68.31,96.13,2649,6,active,4
3492,68.76,97.89,8873,7,sedentary,9
4304,61.34,96.94,1300,5,sedentary,7
4986,86.98,100.0,2667,4,active,1
1075,50.45,96.42,558,8,highly active,7
1264,72.55,95.77,13206,7,highly active,8
3502,99.52,100.0,9031,5,highly active,10
2819,83.92,99.09,4027,6,highly active,6
1717,90.04,98.59,3935,6,highly active,7
3782,50.34,95.77,1274,7,active,1
4455,60.09,100.0,3397,7,highly active,2
4635,92.76,97.54,16613,3,sedentary,7
1850,75.21,98.27,1045,9,highly active,6
4577,59.41,98.68,10138,7,sedentary,9
2390,84.4,100.0,338,6,active,8
1143,67.0,98.89,2615,8,sedentary,1
1884,113.06,96.63,13138,5,sedentary,7
4140,83.99,97.99,4121,6,active,8
4170,61.16,99.36,8491,5,sedentary,6
1395,88.22,100.0,765,8,highly active,2
4096,99.22,97.19,8051,8,active,4
3995,74.91,97.01,11966,7,sedentary,6
3938,63.48,99.52,11452,6,highly active,3
2492,75.66,96.23,4045,5,sedentary,8
4555,65.81,96.74,16414,6,sedentary,6
4636,71.13,98.05,5989,7,sedentary,1
4222,54.17,98.87,4978,6,sedentary,2
2167,88.13,100.0,1681,6,sedentary,5
3616,57.76,98.33,1652,5,highly active,9
2062,84.12,98.18,9827,5,sedentary,9
4764,78.34,94.93,7896,7,active,2
2065,75.21,98.16,1890,7,sedentary,8
2209,77.94,100.0,3571,7,active,3
3982,81.49,99.57,2092,6,highly active,4
3445,69.74,97.95,494,6,highly active,2
4294,49.06,99.47,1597,6,active,6
2156,80.86,98.87,1866,7,sedentary,9
4234,53.51,97.93,1215,9,active,1
2238,60.28,98.21,8355,6,highly active,2
1732,69.78,97.26,6452,6,highly active,2
1234,40.58,100.0,9593,6,sedentary,5
4914,85.62,97.01,7423,6,active,3
3705,67.67,95.87,1766,6,highly active,6
1750,79.33,95.04,4865,6,highly active,10
3635,59.07,93.69,1361,8,active,7
4080,105.26,98.01,2047,8,active,4
1953,67.52,95.39,9131,8,active,4
3539,92.99,97.47,10690,6,active,9
3960,57.76,99.37,214,4,sedentary,7
4324,76.37,97.8,3370,9,sedentary,7
4301,75.21,98.27,4978,3,highly active,1
2542,52.4,100.0,1135,6,sedentary,4
3492,64.97,99.65,13212,4,sedentary,6
2676,77.85,98.22,1053,7,active,10
2191,81.8,96.03,7084,5,highly active,8
3217,62.67,96.91,5639,8,highly active,9
2416,102.61,98.06,13248,7,highly active,3
3993,82.21,99.44,2616,9,sedentary,4
3842,86.65,98.68,2339,7,active,1
3681,85.77,96.76,13114,8,active,8
2217,51.55,98.8,1752,5,highly active,1
2540,73.28,100.0,9594,8,highly active,5
3076,74.76,98.58,1485,6,sedentary,9
4236,71.18,99.23,14595,7,highly active,5
2445,78.11,97.31,12787,8,sedentary,7
3386,75.21,97.62,10840,7,sedentary,7
4719,76.92,94.63,4734,5,sedentary,5
2519,70.45,98.27,241,6,highly active,3
2856,81.34,94.95,4269,8,sedentary,9
2365,57.28,98.67,312,6,highly active,3
1499,69.29,96.02,459,6,active,7
2680,71.18,94.04,939,7,active,8
1510,47.31,98.14,2116,6,sedentary,6
4398,75.21,94.92,9685,8,highly active,7
1216,83.18,100.0,344,8,sedentary,9
2155,69.11,100.0,2240,6,active,7
2827,76.09,98.78,2702,8,active,3
4141,48.63,100.0,1994,7,highly active,3
4323,68.88,96.07,6456,5,highly active,1
4486,73.34,96.79,137,6,highly active,10
2810,101.47,98.58,688,6,sedentary,4
3492,61.2,97.75,728,9,active,5
3923,86.83,98.29,7646,6,active,10
2205,74.97,97.94,2798,7,sedentary,10
3214,57.97,97.59,4027,6,active,9
1713,75.21,96.53,1562,7,highly active,5
2881,86.65,96.21,509,10,active,7
4602,67.2,96.04,4077,4,sedentary,6
1038,80.16,98.13,1254,6,active,1
4197,59.44,96.57,1094,7,highly active,2
1850,72.35,96.95,3695,7,sedentary,1
1172,68.56,100.0,7753,7,highly active,7
1652,88.98,98.96,1947,7,active,5
1753,81.94,99.62,14610,8,sedentary,1
2243,64.86,100.0,3151,7,highly active,3
4709,66.35,100.0,19032,6,sedentary,4
2081,74.56,97.98,4746,7,sedentary,6
2683,72.58,98.55,9081,9,highly active,6
3523,70.81,96.97,13234,7,sedentary,6
1455,69.72,98.01,5281,8,active,10
1828,95.69,95.02,13295,4,active,10
1894,75.21,95.97,3324,6,highly active,8
2384,79.5,96.95,3161,5,sedentary,2
2958,111.34,98.4,11061,7,highly active,4
4072,62.3,95.72,1933,9,sedentary,3
3434,77.89,96.06,8837,5,highly active,1
2996,78.67,98.01,562,9,highly active,10
3395,74.83,96.63,7067,6,sedentary,6
1189,75.62,98.12,19920,8,highly active,2
1504,61.82,98.1,4268,8,active,6
2214,80.38,97.36,3765,9,highly active,3
2531,47.44,97.5,5444,7,sedentary,10
4440,101.97,98.01,8900,5,sedentary,9
4480,100.7,100.0,3111,8,sedentary,5
1823,70.06,97.28,1,2,active,5
1928,90.78,97.72,4881,5,highly active,9
1933,70.6,95.41,3804,6,highly active,8
2140,75.15,98.94,5326,3,highly active,6
1133,64.79,97.87,8795,9,highly active,6
4627,66.28,95.64,4926,7,sedentary,9
1684,86.78,98.7,2045,8,sedentary,2
3220,74.74,98.01,2957,8,sedentary,10
2852,52.63,100.0,3224,8,sedentary,2
1814,75.9,100.0,6062,4,active,3
2172,57.81,98.06,8190,8,sedentary,10
1079,75.92,99.25,89,8,active,5
4284,54.16,95.37,3172,6,active,7
1202,72.8,98.27,7222,5,active,7
3811,65.47,96.8,914,7,active,6
2252,59.4,95.26,5932,7,highly active,4
2699,63.13,94.58,7942,7,active,5
2250,97.06,97.4,1199,5,active,2
2682,101.05,99.99,17025,9,highly active,4
2555,59.3,97.69,9916,6,active,5
4512,81.01,97.59,5344,7,active,5
4473,61.22,97.89,1271,8,sedentary,7
3094,64.83,96.09,14046,4,sedentary,1
2256,44.26,97.12,498,7,sedentary,9
4376,106.98,100.0,857,8,highly active,2
2549,91.47,100.0,8385,6,sedentary,1
2166,65.22,100.0,2050,8,highly active,7
3090,79.27,99.54,4304,5,sedentary,8
4584,69.0,100.0,5419,8,sedentary,6
2396,89.19,95.82,4290,5,highly active,2
4637,69.88,100.0,613,6,active,4
4957,72.08,93.89,9362,8,sedentary,8
1470,108.14,99.5,14032,6,highly active,4
4018,70.74,95.67,5381,6,sedentary,1
2035,70.56,95.88,8578,8,active,2
2353,74.62,100.0,263,6,sedentary,10
3783,78.9,97.51,262,7,sedentary,3
3831,70.52,99.28,1537,7,sedentary,10
1967,75.21,97.07,3106,5,sedentary,6
1357,76.24,96.1,1413,7,highly active,5
3593,48.73,99.79,7054,5,active,3
4479,66.79,98.34,2269,6,sedentary,3
1667,44.99,98.43,13084,6,active,3
1372,67.61,96.81,5756,7,sedentary,10
2031,60.78,97.67,3325,5,highly active,8
2145,84.4,96.8,15650,6,active,10
2371,63.97,99.52,12337,7,active,9
3723,69.52,98.06,12005,9,sedentary,10
1089,42.78,99.25,9123,7,active,1
4719,75.21,97.36,6667,8,sedentary,1
3745,58.7,100.0,3199,6,highly active,5
4387,67.76,97.87,3845,9,highly active,5
4249,86.67,98.71,7291,5,sedentary,3
1539,86.73,99.16,1329,6,active,9
1868,82.9,97.31,19540,7,sedentary,7
1040,57.77,99.14,722,5,highly active,8
1739,78.48,94.92,159,6,active,7
4775,63.24,98.01,1078,4,sedentary,2
2946,59.77,95.19,9987,7,sedentary,4
3549,75.53,95.02,799,6,highly active,3
4006,64.15,95.8,3259,8,active,4
4216,105.28,98.94,456,9,active,8
2224,65.73,100.0,3966,5,highly active,9
1928,57.12,95.46,6482,7,highly active,7
3036,61.52,98.13,6932,4,sedentary,9
4795,74.74,99.97,5122,7,sedentary,2
3779,79.64,96.64,5302,4,highly active,4
3799,88.67,99.37,13725,10,active,4
3956,89.36,97.72,1827,5,active,10
2581,61.29,96.22,2160,9,sedentary,9
4618,81.02,100.0,5165,6,highly active,1
4324,100.82,98.59,1409,4,sedentary,4
1389,63.03,97.42,5813,7,active,2
2617,62.4,98.66,8073,8,active,4
3930,59.64,98.18,436,8,active,7
1255,69.93,98.62,8007,4,active,2
1708,93.98,99.54,1216,5,active,6
2838,58.29,98.63,2490,8,highly active,2
2944,67.59,96.36,9398,5,sedentary,3
3497,89.64,94.52,1250,8,highly active,5
1009,84.36,99.52,5310,6,sedentary,2
3871,67.5,96.88,6227,4,highly active,4
1797,71.84,100.0,1257,5,highly active,9
4313,88.74,95.06,2249,7,active,6
4322,98.73,96.15,6528,7,active,2
1876,100.52,97.75,4329,9,active,9
2028,95.7,98.01,7551,7,sedentary,8
4190,64.95,99.9,13503,6,highly active,9
3492,102.28,100.0,1015,9,sedentary,5
2824,63.92,97.9,513,5,active,7
1373,50.23,99.51,7692,6,active,6
4136,76.69,94.32,10307,7,sedentary,5
3193,97.14,97.34,4176,5,sedentary,7
1223,84.95,98.01,3505,6,highly active,8
2262,73.89,98.14,6358,7,active,2
3224,79.37,100.0,5612,8,sedentary,4
2802,82.98,96.12,4716,6,highly active,7
1852,77.21,99.79,11953,6,active,7
4353,70.57,97.03,1334,9,highly active,5
1062,63.89,98.99,8003,8,sedentary,1
2240,76.68,96.27,9466,8,active,6
4925,73.16,98.29,16210,8,sedentary,1
3874,75.05,99.75,20316,5,active,6
3842,90.69,99.55,4963,5,sedentary,3
2484,71.88,99.64,4907,6,highly active,2
2633,77.85,99.29,9233,8,sedentary,2
4170,58.62,98.38,1339,8,active,10
1510,91.38,99.77,16676,8,highly active,6
1384,70.52,100.0,1522,9,sedentary,7
1404,74.09,99.11,1816,8,highly active,4
3870,55.32,98.01,19632,7,sedentary,1
1517,103.21,98.8,2440,5,active,4
1475,78.34,100.0,2402,9,highly active,5
3000,84.88,96.7,18012,8,highly active,1
3756,52.52,95.38,3291,7,active,7
4934,65.37,99.01,4768,7,sedentary,10
2668,81.19,98.12,5753,4,sedentary,8
2893,72.59,98.17,14190,7,highly active,9
3818,81.7,97.6,565,6,active,4
2460,106.54,96.9,2116,4,sedentary,10
4094,82.57,98.01,6190,6,sedentary,8
4044,68.27,98.58,3992,7,highly active,10
4636,65.23,99.43,2283,7,highly active,7
3724,63.52,97.29,3689,5,sedentary,1
4529,69.22,98.08,149,6,highly active,5
1082,76.78,99.53,1113,7,highly active,10
2168,82.92,97.15,132,5,sedentary,3
4156,81.53,98.3,6299,6,highly active,2
4149,76.98,98.7,91,7,active,8
1983,78.02,97.79,4236,5,sedentary,3
2901,113.04,95.67,13723,3,sedentary,10
3048,64.16,100.0,716,7,sedentary,8
1050,74.45,97.73,3181,4,highly active,6
1716,69.26,97.05,3149,6,highly active,9
4843,61.52,100.0,9100,6,active,8
2469,64.05,100.0,31,5,sedentary,7
1448,57.21,98.55,10598,6,active,4
1880,54.72,99.69,12786,5,sedentary,5
2823,85.65,98.23,15272,5,highly active,9
3081,63.43,100.0,3358,8,sedentary,1
4419,44.58,96.41,8306,6,active,10
4172,76.67,95.87,3447,7,active,6
4143,82.04,98.03,270,7,sedentary,1
2574,85.11,99.48,610,6,active,3
1673,58.35,96.35,1368,9,sedentary,10
3756,63.91,100.0,15815,5,active,7
3165,63.15,97.62,17627,4,sedentary,9
1770,67.35,95.99,4978,5,sedentary,4
4962,71.23,99.16,4337,7,sedentary,5
1267,62.32,98.19,10300,9,active,4
2984,72.9,98.15,925,9,highly active,4
2077,61.4,99.51,2789,6,highly active,9
1235,48.67,99.87,1310,9,active,10
1388,83.11,95.65,14750,7,sedentary,1
4037,65.06,100.0,512,5,highly active,3
4805,49.0,97.76,9640,6,highly active,6
1762,83.41,98.01,4055,6,active,1
2848,71.24,95.74,8777,5,active,3
3448,81.79,97.35,15444,6,sedentary,6
1623,81.28,100.0,2905,7,active,4
3814,58.58,98.01,1802,6,highly active,2
4374,88.96,98.92,7353,6,highly active,2
4278,69.04,96.56,9153,6,sedentary,3
2252,68.05,98.87,11115,8,sedentary,4
3900,63.35,97.14,6957,5,sedentary,2
4981,93.39,99.31,3214,7,highly active,2
1577,79.52,99.6,7442,4,sedentary,6
3122,53.88,100.0,963,6,active,2
1434,56.05,94.39,4697,5,active,1
3150,107.31,97.26,5958,9,highly active,9
4493,67.85,96.46,16607,7,sedentary,1
4775,63.06,96.87,17656,6,sedentary,4
1763,75.21,97.84,434,4,active,3
3785,48.34,98.49,6995,4,active,7
3853,95.81,99.31,11141,8,active,1
2329,63.03,96.46,5382,7,highly active,4
3145,82.72,97.36,704,4,active,6
4921,67.82,98.25,1854,4,active,9
3845,51.38,98.14,2635,9,highly active,7
2358,77.68,96.86,7610,9,highly active,2
3906,89.22,96.77,475,7,sedentary,9
3482,40.0,97.61,5584,7,active,9
1446,57.66,95.04,807,6,sedentary,3
3017,93.57,98.01,3519,5,active,3
2331,80.96,97.63,3880,8,active,2
1248,81.96,98.15,4208,6,sedentary,3
1165,75.21,100.0,8686,8,highly active,6
4552,82.02,94.79,593,6,active,9
4031,77.21,98.88,2186,7,sedentary,5
2358,91.74,100.0,7174,6,highly active,1
2019,69.15,98.57,20123,7,highly active,9
1541,74.75,96.65,6788,8,highly active,9
1758,75.21,97.32,15041,6,active,1
4634,96.37,100.0,15073,6,active,4
3180,57.77,96.48,10505,9,highly active,3
1796,72.1,98.81,15272,9,sedentary,6
3947,54.21,98.91,4733,7,active,7
1137,76.29,100.0,2967,7,active,2
4472,62.03,95.0,720,9,active,4
3832,63.12,97.04,3946,8,active,1
2875,69.42,97.45,11372,7,sedentary,7
4031,53.7,99.92,4112,6,highly active,8
1068,75.32,99.5,11220,7,active,8
3593,60.22,97.35,321,7,active,7
3100,91.04,96.96,7783,6,sedentary,4
2473,71.14,96.92,344,7,active,4
1204,98.64,99.61,33,7,active,7
3173,72.89,100.0,6310,5,highly active,2
1042,92.78,96.55,5196,9,highly active,5
4823,99.21,96.37,3058,5,active,5
2906,89.92,100.0,19570,9,highly active,6
1760,56.47,96.53,10743,7,sedentary,1
4734,69.75,98.18,8859,4,active,5
4254,112.15,95.32,14,7,highly active,7
3895,57.35,95.64,2635,6,highly active,4
3142,87.31,96.78,18148,4,sedentary,3
2994,73.61,99.79,3214,6,sedentary,8
4445,89.16,97.43,2851,9,sedentary,9
2935,56.1,99.39,5393,7,sedentary,2
4591,71.26,98.36,4157,7,highly active,2
1899,61.53,95.24,13703,7,highly active,6
1359,62.38,100.0,597,8,highly active,6
3947,86.05,95.58,7526,9,active,2
2719,58.21,96.83,8363,6,highly active,1
1280,79.35,98.01,14848,7,active,10
4266,75.21,99.59,3762,7,highly active,6
2887,60.69,96.75,2447,7,active,2
4266,63.93,96.26,6895,6,active,5
1666,80.01,99.71,9035,9,sedentary,9
1092,74.62,97.44,1313,7,highly active,10
1671,75.57,99.27,1205,5,active,2
2969,71.51,100.0,2142,2,active,2
1060,75.21,97.12,1994,8,active,2
3681,74.68,98.88,9722,6,active,6
4122,96.59,95.56,5296,6,active,9
4474,75.21,96.83,5555,7,highly active,2
4860,73.04,98.61,104,10,active,6
2489,68.71,94.91,12395,6,sedentary,7
1603,61.2,98.76,4105,8,active,2
1681,63.05,95.72,485,6,active,2
4900,46.94,97.42,8296,8,highly active,2
3581,74.83,96.87,5361,5,active,4
2428,106.02,96.48,7922,7,active,9
4584,85.91,95.99,1177,5,active,3
3280,70.7,97.13,125,3,highly active,1
3393,54.05,97.1,11496,8,highly active,9
4117,77.95,96.39,18497,9,active,4
3593,75.84,98.99,316,9,active,8
2968,62.16,99.14,4857,6,active,1
2101,92.23,95.39,9633,6,highly active,2
2753,63.35,100.0,766,6,sedentary,8
4994,81.05,97.06,7299,8,active,5
3296,40.75,97.08,6946,7,active,8
3094,70.71,99.46,20580,5,highly active,4
2144,68.5,98.58,9529,6,sedentary,6
3286,78.39,99.15,889,8,sedentary,2
3397,96.02,98.28,522,6,highly active,6
3878,82.26,99.47,2532,9,highly active,2
1047,75.21,99.3,13778,7,sedentary,9
4644,55.67,97.54,5657,5,highly active,7
1336,78.03,100.0,17060,6,sedentary,2
2049,78.55,98.67,3893,4,sedentary,1
3851,58.14,100.0,13271,4,highly active,6
2280,88.29,95.64,1906,6,highly active,2
3055,44.44,97.4,4401,5,sedentary,5
1624,112.8,97.65,13109,5,sedentary,10
2890,74.44,99.66,882,8,sedentary,6
1798,62.17,96.43,9130,8,sedentary,8
2715,84.27,96.41,4020,5,highly active,4
3766,84.39,99.91,5040,9,sedentary,3
1302,75.21,97.7,6056,7,highly active,4
1638,101.73,99.13,2257,7,active,10
1055,55.05,96.34,709,5,highly active,7
1725,70.95,99.4,132,6,sedentary,4
1525,61.36,99.7,3946,10,sedentary,2
1473,86.13,100.0,2192,5,highly active,3
1027,75.21,95.99,7015,7,highly active,7
3125,55.25,95.61,8810,6,sedentary,6
4287,74.05,97.81,4905,4,sedentary,1
4457,65.52,100.0,6754,4,active,9
1364,87.67,96.21,5759,7,highly active,5
3713,81.14,95.84,32,4,active,5
1525,92.64,97.0,12903,5,highly active,3
3746,68.68,98.37,430,8,sedentary,8
2335,73.25,98.23,3697,8,sedentary,6
1882,80.91,96.22,824,7,active,10
2030,70.93,96.53,7599,5,sedentary,4
2026,79.49,97.81,2757,5,highly active,10
2646,94.05,96.51,517,5,sedentary,2
1918,107.0,95.89,325,6,active,4
3797,67.68,99.06,1895,7,highly active,1
3410,107.21,96.84,7703,6,active,1
2774,67.47,97.0,8866,8,active,8
2531,88.03,97.31,962,9,active,4
4345,67.58,98.58,1049,7,sedentary,9
4577,59.56,98.11,6296,5,highly active,6
3786,75.21,97.71,5635,9,sedentary,4
2906,94.26,97.58,8707,6,sedentary,9
4086,86.28,100.0,5997,6,active,10
2215,81.17,97.96,775,8,sedentary,1
2654,83.27,96.36,4978,4,sedentary,4
3075,88.9,99.89,9986,6,active,3
2062,81.34,98.64,2689,9,active,2
2976,97.51,99.56,1318,6,active,10
2296,75.68,96.49,5846,7,sedentary,4
2254,67.59,96.45,11095,8,highly active,9
3133,65.68,98.12,20897,5,highly active,10
4545,87.74,100.0,8282,8,highly active,4
1125,71.39,96.56,2865,6,sedentary,4
3859,80.43,96.95,4773,5,sedentary,10
1536,70.68,99.67,10025,6,highly active,2
3192,92.61,99.19,10856,7,active,2
4596,77.25,97.0,541,7,sedentary,2
4283,96.42,94.83,6659,5,active,4
2603,73.68,100.0,10768,4,sedentary,2
1066,69.93,99.62,1784,4,active,4
1232,78.99,95.79,4122,6,sedentary,10
3156,63.3,99.68,8576,5,highly active,3
2169,83.9,99.77,5672,10,active,4
3158,79.52,98.06,563,7,highly active,7
3275,82.71,100.0,9383,4,highly active,7
1110,54.6,97.78,12772,5,active,3
2493,45.16,100.0,1613,8,active,9
3081,58.01,97.76,489,7,active,10
1622,82.49,97.33,10957,4,highly active,2
2489,85.1,98.66,7160,5,active,2
4440,91.94,95.6,11390,7,sedentary,3
3795,68.93,98.48,5853,7,sedentary,6
3642,78.13,96.36,3917,7,sedentary,6
3472,95.51,99.78,10598,5,sedentary,7
3660,64.36,96.48,3716,5,active,1
2541,92.68,97.11,16665,8,highly active,7
2305,98.63,100.0,2580,7,highly active,3
4391,75.21,98.02,15610,8,sedentary,4
2761,77.42,98.01,325,5,active,6
4514,63.69,99.51,1689,6,sedentary,4
3910,107.51,99.52,1228,6,highly active,4
3362,89.86,98.01,3087,7,sedentary,6
1876,82.68,96.18,5789,7,active,4
4812,65.09,96.43,16317,8,sedentary,10
4448,85.1,97.58,1208,8,active,3
2312,74.0,100.0,6044,7,active,8
2460,75.86,97.02,5663,3,active,6
3709,88.36,98.27,4294,7,sedentary,9
3324,75.21,98.84,8303,8,sedentary,2
2733,75.27,100.0,5042,9,sedentary,5
2605,75.21,99.23,5593,6,highly active,10
2526,62.72,96.97,16355,4,sedentary,9
3671,50.18,98.02,13776,6,sedentary,6
3563,63.06,97.55,6028,4,sedentary,6
4421,77.28,99.81,1189,8,sedentary,7
4517,63.84,98.44,6823,6,active,5
3397,77.73,100.0,396,9,highly active,6
2630,77.28,96.35,15899,8,highly active,4
4735,55.66,100.0,8278,9,active,1
3870,53.36,97.64,8096,5,sedentary,9
2160,48.25,99.83,817,8,active,6
1758,95.57,98.24,8735,4,sedentary,5
3946,93.19,95.62,558,9,highly active,3
1242,74.98,97.03,4978,8,active,6
3590,56.78,100.0,2755,6,highly active,8
2063,70.84,95.9,164,5,sedentary,5
3595,67.44,98.01,9066,6,highly active,8
1919,61.47,98.01,12610,7,active,4
2246,69.28,96.04,1385,6,highly active,8
1005,70.61,98.12,12133,6,highly active,6
4393,86.07,99.18,4585,8,active,10
2755,77.54,98.75,1050,7,sedentary,1
1074,64.55,100.0,385,7,active,2
1003,66.97,100.0,13054,6,active,7
2870,86.32,96.09,3146,7,active,2
1645,75.21,99.25,4277,5,highly active,10
1117,77.7,99.14,5019,5,highly active,3
2629,83.69,96.9,553,6,active,3
3551,85.6,94.75,5607,6,sedentary,9
3021,83.58,96.9,3942,8,sedentary,9
1946,85.79,99.29,2912,7,active,7
3621,61.79,100.0,2995,7,highly active,5
2464,95.49,100.0,18649,7,highly active,2
1846,80.56,98.82,4244,8,highly active,5
3762,64.79,100.0,4752,7,sedentary,2
2415,49.23,100.0,8907,7,highly active,9
4097,75.21,96.88,5123,5,highly active,5
2458,73.22,97.75,6796,8,active,9
3220,95.8,99.39,3562,7,sedentary,8
4371,102.3,95.3,8876,7,sedentary,9
2668,73.06,98.78,4390,9,sedentary,6
3373,54.16,98.88,1764,8,sedentary,8
2433,55.41,99.47,11885,6,sedentary,3
2141,86.58,99.75,10151,6,active,3
3883,85.62,97.32,6912,6,active,10
2810,65.89,98.88,5166,7,highly active,9
1723,57.39,97.17,1637,8,highly active,1
1224,89.88,99.92,14193,8,highly active,5
1531,56.58,98.41,716,4,highly active,3
1112,68.34,99.94,3382,8,sedentary,5
3187,75.21,94.36,13400,6,highly active,5
1558,44.99,95.42,6337,6,highly active,6
3048,89.3,98.64,4041,7,active,8
3137,110.7,95.49,10970,8,sedentary,1
1319,74.48,100.0,1465,7,sedentary,5
2573,75.66,98.92,364,4,highly active,8
2828,78.37,97.37,4352,8,sedentary,2
2917,64.05,97.3,2372,5,sedentary,5
1138,58.14,99.79,7692,7,active,5
4582,69.7,99.22,4772,6,sedentary,2
4939,77.3,96.28,4838,6,sedentary,7
3892,60.02,98.84,3069,3,sedentary,1
3026,54.8,100.0,1656,4,sedentary,7
3306,68.39,99.13,1681,6,active,9
4744,55.0,97.26,3425,5,active,3
1901,85.08,97.55,8016,6,active,3
1689,40.0,97.25,2878,5,highly active,5
3039,75.21,97.12,2762,6,highly active,9
1009,96.2,95.58,3874,5,sedentary,3
2942,77.76,94.88,670,6,highly active,8
2673,73.07,99.56,2443,7,highly active,6
3219,65.59,97.34,2417,4,sedentary,2
3060,75.21,96.01,3660,5,highly active,7
2191,62.57,97.73,5859,4,sedentary,6
